timestamp,iteration,metric,value,metadata
1760300594.328237,0,actor_loss,0.6640009880065918,
1760300594.328244,0,critic_loss,0.9914005994796753,
1760300594.328248,0,regret_loss,0.11964274942874908,
1760300594.328251,0,total_loss,1.775044322013855,
1760300594.328254,0,current_lambda,0.1,
1760300594.328257,0,mean_regret,0.22655744850635529,
1760300594.328259,0,avg_regret_loss,0.011964274942874905,
1760300594.3282619,0,avg_policy_loss,0.06640009880065917,
1760300594.3326788,1,actor_loss,0.6866828203201294,
1760300594.3326871,1,critic_loss,1.1343493461608887,
1760300594.3327081,1,regret_loss,0.14665888249874115,
1760300594.332712,1,total_loss,1.9676910638809204,
1760300594.332714,1,current_lambda,0.1,
1760300594.332717,1,mean_regret,0.2589167356491089,
1760300594.332719,1,avg_regret_loss,0.025433735698461524,
1760300594.332722,1,avg_policy_loss,0.12842837095260617,
1760300594.337835,2,actor_loss,0.6419492363929749,
1760300594.337842,2,critic_loss,1.0644038915634155,
1760300594.337845,2,regret_loss,0.1625710427761078,
1760300594.337848,2,total_loss,1.8689242601394653,
1760300594.337864,2,current_lambda,0.1,
1760300594.337867,2,mean_regret,0.24421776831150055,
1760300594.3378701,2,avg_regret_loss,0.03914746640622615,
1760300594.3378718,2,avg_policy_loss,0.17978045749664304,
1760300594.343283,3,actor_loss,0.6449838876724243,
1760300594.3432891,3,critic_loss,1.5845845937728882,
1760300594.343292,3,regret_loss,0.08810510486364365,
1760300594.3432949,3,total_loss,2.317673683166504,
1760300594.343298,3,current_lambda,0.1,
1760300594.3433,3,mean_regret,0.16816948354244232,
1760300594.3433259,3,avg_regret_loss,0.044043230251967894,
1760300594.343331,3,avg_policy_loss,0.22630080051422113,
1760300594.346943,4,actor_loss,0.616369366645813,
1760300594.3469481,4,critic_loss,0.8287079930305481,
1760300594.346952,4,regret_loss,0.0637146607041359,
1760300594.346955,4,total_loss,1.5087920427322388,
1760300594.3469582,4,current_lambda,0.1,
1760300594.3469598,4,mean_regret,0.1573551893234253,
1760300594.346962,4,avg_regret_loss,0.046010373297184694,
1760300594.346965,4,avg_policy_loss,0.2653076571273803,
1760300594.3506382,5,actor_loss,0.7031615972518921,
1760300594.3506482,5,critic_loss,0.6701361536979675,
1760300594.3506508,5,regret_loss,0.1016160398721695,
1760300594.350654,5,total_loss,1.4749137163162231,
1760300594.350657,5,current_lambda,0.1,
1760300594.3506591,5,mean_regret,0.21628935635089874,
1760300594.350662,5,avg_regret_loss,0.05157093995468317,
1760300594.350664,5,avg_policy_loss,0.3090930511398315,
1760300594.357047,6,actor_loss,0.6573446393013,
1760300594.357056,6,critic_loss,1.3365495204925537,
1760300594.357087,6,regret_loss,0.03713105618953705,
1760300594.35709,6,total_loss,2.0310251712799072,
1760300594.357093,6,current_lambda,0.1,
1760300594.357095,6,mean_regret,0.11823152750730515,
1760300594.357098,6,avg_regret_loss,0.05012695157816856,
1760300594.3571,6,avg_policy_loss,0.3439182099559783,
1760300594.3611,7,actor_loss,0.5920133590698242,
1760300594.3611279,7,critic_loss,0.9929608702659607,
1760300594.3611321,7,regret_loss,0.07087862491607666,
1760300594.361135,7,total_loss,1.6558529138565063,
1760300594.361152,7,current_lambda,0.1,
1760300594.361155,7,mean_regret,0.15405681729316711,
1760300594.361158,7,avg_regret_loss,0.05220211891195937,
1760300594.36116,7,avg_policy_loss,0.3687277248673629,
1760300594.365184,8,actor_loss,0.594621479511261,
1760300594.365193,8,critic_loss,1.1126482486724854,
1760300594.365196,8,regret_loss,0.06425084173679352,
1760300594.3651981,8,total_loss,1.7715204954147339,
1760300594.365201,8,current_lambda,0.1,
1760300594.3652039,8,mean_regret,0.1352091282606125,
1760300594.36523,8,avg_regret_loss,0.05340699119444278,
1760300594.365233,8,avg_policy_loss,0.3913171003317527,
1760300594.368534,9,actor_loss,0.6407362818717957,
1760300594.36856,9,critic_loss,0.7372270822525024,
1760300594.368567,9,regret_loss,0.06028619036078453,
1760300594.368573,9,total_loss,1.4382494688034058,
1760300594.3685791,9,current_lambda,0.1,
1760300594.368584,9,mean_regret,0.13956737518310547,
1760300594.36859,9,avg_regret_loss,0.054094911111076956,
1760300594.368596,9,avg_policy_loss,0.41625901848575697,
1760300594.37312,10,actor_loss,0.6632198691368103,
1760300594.373127,10,critic_loss,1.2450287342071533,
1760300594.373131,10,regret_loss,0.07076678425073624,
1760300594.373133,10,total_loss,1.9790154695510864,
1760300594.3731358,10,current_lambda,0.1,
1760300594.373138,10,mean_regret,0.16723093390464783,
1760300594.373141,10,avg_regret_loss,0.055762098425042886,
1760300594.373143,10,avg_policy_loss,0.4409551035508623,
1760300594.3776672,11,actor_loss,0.6641468405723572,
1760300594.377673,11,critic_loss,0.6872302293777466,
1760300594.377686,11,regret_loss,0.05586405470967293,
1760300594.3776891,11,total_loss,1.4072411060333252,
1760300594.377692,11,current_lambda,0.1,
1760300594.377694,11,mean_regret,0.1311018168926239,
1760300594.377696,11,avg_regret_loss,0.05577229405350589,
1760300594.377701,11,avg_policy_loss,0.4632742772530118,
1760300594.384456,12,actor_loss,0.6602356433868408,
1760300594.384498,12,critic_loss,0.7115527987480164,
1760300594.384514,12,regret_loss,0.04612308368086815,
1760300594.384521,12,total_loss,1.4179115295410156,
1760300594.384575,12,current_lambda,0.1,
1760300594.384584,12,mean_regret,0.15560483932495117,
1760300594.384587,12,avg_regret_loss,0.05480737301624211,
1760300594.3845901,12,avg_policy_loss,0.48297041386639467,
1760300594.388993,13,actor_loss,0.636025071144104,
1760300594.3889978,13,critic_loss,0.822035551071167,
1760300594.389001,13,regret_loss,0.04415396228432655,
1760300594.389003,13,total_loss,1.5022145509719849,
1760300594.3890061,13,current_lambda,0.1,
1760300594.389009,13,mean_regret,0.13265331089496613,
1760300594.389025,13,avg_regret_loss,0.05374203194305056,
1760300594.389028,13,avg_policy_loss,0.4982758795941656,
1760300594.393352,14,actor_loss,0.6376272439956665,
1760300594.39336,14,critic_loss,1.6048154830932617,
1760300594.393363,14,regret_loss,0.03727824613451958,
1760300594.393366,14,total_loss,2.2797207832336426,
1760300594.3933692,14,current_lambda,0.1,
1760300594.3933709,14,mean_regret,0.12503881752490997,
1760300594.393374,14,avg_regret_loss,0.05209565336219746,
1760300594.393376,14,avg_policy_loss,0.5122110160343156,
1760300594.397351,15,actor_loss,0.6541537642478943,
1760300594.3973582,15,critic_loss,1.0425266027450562,
1760300594.397362,15,regret_loss,0.02685152366757393,
1760300594.397364,15,total_loss,1.7235318422317505,
1760300594.397367,15,current_lambda,0.1,
1760300594.3973691,15,mean_regret,0.11074212193489075,
1760300594.3973708,15,avg_regret_loss,0.049571240392735104,
1760300594.397374,15,avg_policy_loss,0.5264052908556734,
1760300594.400843,16,actor_loss,0.6167674660682678,
1760300594.400851,16,critic_loss,1.2768983840942383,
1760300594.400873,16,regret_loss,0.03690428286790848,
1760300594.400876,16,total_loss,1.930570125579834,
1760300594.4008791,16,current_lambda,0.1,
1760300594.4008808,16,mean_regret,0.13088853657245636,
1760300594.400884,16,avg_regret_loss,0.04830454464025244,
1760300594.400887,16,avg_policy_loss,0.5354415083769329,
1760300594.404223,17,actor_loss,0.6331263780593872,
1760300594.4042299,17,critic_loss,0.9140769839286804,
1760300594.404233,17,regret_loss,0.027396060526371002,
1760300594.404236,17,total_loss,1.5745993852615356,
1760300594.4042492,17,current_lambda,0.1,
1760300594.4042518,17,mean_regret,0.10715223848819733,
1760300594.404255,17,avg_regret_loss,0.0462136962288643,
1760300594.404257,17,avg_policy_loss,0.5452099953451783,
1760300594.4080892,18,actor_loss,0.6373652219772339,
1760300594.408095,18,critic_loss,1.089365005493164,
1760300594.4080992,18,regret_loss,0.028641896322369576,
1760300594.4081018,18,total_loss,1.755372166633606,
1760300594.408105,18,current_lambda,0.1,
1760300594.408107,18,mean_regret,0.12284278124570847,
1760300594.4081202,18,avg_regret_loss,0.044456516238214824,
1760300594.408122,18,avg_policy_loss,0.5544255180083839,
1760300594.413973,19,actor_loss,0.6814509630203247,
1760300594.41398,19,critic_loss,1.1600806713104248,
1760300594.413984,19,regret_loss,0.02348230965435505,
1760300594.413986,19,total_loss,1.8650139570236206,
1760300594.413991,19,current_lambda,0.1,
1760300594.413993,19,mean_regret,0.09021465480327606,
1760300594.413996,19,avg_regret_loss,0.042359095579828844,
1760300594.4139981,19,avg_policy_loss,0.5671280625095779,
1760300594.41821,20,actor_loss,0.6852321028709412,
1760300594.418219,20,critic_loss,0.7174162268638611,
1760300594.4182231,20,regret_loss,0.022401442751288414,
1760300594.418226,20,total_loss,1.4250497817993164,
1760300594.418228,20,current_lambda,0.1,
1760300594.41823,20,mean_regret,0.11429186165332794,
1760300594.4182332,20,avg_regret_loss,0.0403633302969748,
1760300594.418236,20,avg_policy_loss,0.5789384665457142,
1760300594.422087,21,actor_loss,0.6569197177886963,
1760300594.4220932,21,critic_loss,1.1107226610183716,
1760300594.422131,21,regret_loss,0.021514765918254852,
1760300594.422156,21,total_loss,1.7891571521759033,
1760300594.422163,21,current_lambda,0.1,
1760300594.422168,21,mean_regret,0.0899173766374588,
1760300594.422174,21,avg_regret_loss,0.03847847385910281,
1760300594.4221802,21,avg_policy_loss,0.5867365916700125,
1760300594.425961,22,actor_loss,0.6602835655212402,
1760300594.4259682,22,critic_loss,1.2468799352645874,
1760300594.425972,22,regret_loss,0.020833948627114296,
1760300594.425997,22,total_loss,1.9279974699020386,
1760300594.426008,22,current_lambda,0.1,
1760300594.4260108,22,mean_regret,0.10197379440069199,
1760300594.426013,22,avg_regret_loss,0.036714021335903964,
1760300594.4260302,22,avg_policy_loss,0.5940912890551353,
1760300594.431763,23,actor_loss,0.6428266763687134,
1760300594.4317691,23,critic_loss,0.771315336227417,
1760300594.431772,23,regret_loss,0.021077441051602364,
1760300594.431775,23,total_loss,1.435219407081604,
1760300594.431778,23,current_lambda,0.1,
1760300594.431781,23,mean_regret,0.09784919023513794,
1760300594.431791,23,avg_regret_loss,0.03515036330747381,
1760300594.431794,23,avg_policy_loss,0.5989648277864931,
1760300594.4349701,24,actor_loss,0.6584006547927856,
1760300594.4349802,24,critic_loss,1.5624748468399048,
1760300594.434983,24,regret_loss,0.02640177495777607,
1760300594.4349859,24,total_loss,2.24727725982666,
1760300594.434989,24,current_lambda,0.1,
1760300594.4349911,24,mean_regret,0.11205734312534332,
1760300594.434994,24,avg_regret_loss,0.034275504472504034,
1760300594.434997,24,avg_policy_loss,0.6049084104871223,
1760300594.438598,25,actor_loss,0.6783825159072876,
1760300594.438605,25,critic_loss,1.019136667251587,
1760300594.438626,25,regret_loss,0.034956250339746475,
1760300594.4386299,25,total_loss,1.7324753999710083,
1760300594.438633,25,current_lambda,0.1,
1760300594.438635,25,mean_regret,0.12016306072473526,
1760300594.438638,25,avg_regret_loss,0.03434357905922828,
1760300594.43864,25,avg_policy_loss,0.6122558210291389,
1760300594.4416971,26,actor_loss,0.5929056406021118,
1760300594.441705,26,critic_loss,1.2309489250183105,
1760300594.4417229,26,regret_loss,0.028805535286664963,
1760300594.441726,26,total_loss,1.852660059928894,
1760300594.441729,26,current_lambda,0.1,
1760300594.441731,26,mean_regret,0.09759952872991562,
1760300594.4417331,26,avg_regret_loss,0.033789774681971946,
1760300594.441736,26,avg_policy_loss,0.6103208029864362,
1760300594.447191,27,actor_loss,0.6753417253494263,
1760300594.447198,27,critic_loss,0.7522419691085815,
1760300594.447201,27,regret_loss,0.020554864779114723,
1760300594.447204,27,total_loss,1.4481385946273804,
1760300594.447221,27,current_lambda,0.1,
1760300594.4472241,27,mean_regret,0.1038217768073082,
1760300594.447226,27,avg_regret_loss,0.03246628369168622,
1760300594.447229,27,avg_policy_loss,0.6168228952227353,
1760300594.450656,28,actor_loss,0.6131020188331604,
1760300594.4506629,28,critic_loss,1.3498591184616089,
1760300594.450666,28,regret_loss,0.01866762898862362,
1760300594.450668,28,total_loss,1.9816287755966187,
1760300594.4506712,28,current_lambda,0.1,
1760300594.4506729,28,mean_regret,0.1140928864479065,
1760300594.4506948,28,avg_regret_loss,0.03108641822137996,
1760300594.450698,28,avg_policy_loss,0.6164508075837778,
1760300594.453813,29,actor_loss,0.6589407324790955,
1760300594.45382,29,critic_loss,1.1267497539520264,
1760300594.453824,29,regret_loss,0.03582200035452843,
1760300594.4538271,29,total_loss,1.8215125799179077,
1760300594.45383,29,current_lambda,0.1,
1760300594.453832,29,mean_regret,0.13291889429092407,
1760300594.453834,29,avg_regret_loss,0.031559976434694804,
1760300594.4538372,29,avg_policy_loss,0.6206998000733096,
1760300594.459925,30,actor_loss,0.6125668883323669,
1760300594.4599319,30,critic_loss,1.5318264961242676,
1760300594.459935,30,regret_loss,0.025653976947069168,
1760300594.459938,30,total_loss,2.1700475215911865,
1760300594.4599411,30,current_lambda,0.1,
1760300594.459944,30,mean_regret,0.09136740863323212,
1760300594.459946,30,avg_regret_loss,0.030969376485932242,
1760300594.459949,30,avg_policy_loss,0.6198865088992153,
1760300594.463984,31,actor_loss,0.6747394800186157,
1760300594.463993,31,critic_loss,0.912956178188324,
1760300594.4640179,31,regret_loss,0.02314280904829502,
1760300594.464022,31,total_loss,1.6108384132385254,
1760300594.464025,31,current_lambda,0.1,
1760300594.464027,31,mean_regret,0.10777164250612259,
1760300594.46403,31,avg_regret_loss,0.03018671974216852,
1760300594.464032,31,avg_policy_loss,0.6253718060111553,
1760300594.467438,32,actor_loss,0.6149519085884094,
1760300594.467444,32,critic_loss,1.257966160774231,
1760300594.467447,32,regret_loss,0.02795066311955452,
1760300594.467468,32,total_loss,1.9008687734603882,
1760300594.467488,32,current_lambda,0.1,
1760300594.4674911,32,mean_regret,0.10475829988718033,
1760300594.467493,32,avg_regret_loss,0.029963114079907118,
1760300594.467496,32,avg_policy_loss,0.6243298162688807,
1760300594.4706008,33,actor_loss,0.6769249439239502,
1760300594.470609,33,critic_loss,0.8233141899108887,
1760300594.470612,33,regret_loss,0.0283408984541893,
1760300594.4706151,33,total_loss,1.5285800695419312,
1760300594.470618,33,current_lambda,0.1,
1760300594.4706209,33,mean_regret,0.09510568529367447,
1760300594.4706402,33,avg_regret_loss,0.029800892517335337,
1760300594.470644,33,avg_policy_loss,0.6295893290343877,
1760300594.473491,34,actor_loss,0.5891788005828857,
1760300594.473498,34,critic_loss,1.2177045345306396,
1760300594.473501,34,regret_loss,0.03302018344402313,
1760300594.473504,34,total_loss,1.839903473854065,
1760300594.4735072,34,current_lambda,0.1,
1760300594.473509,34,mean_regret,0.09665115177631378,
1760300594.473511,34,avg_regret_loss,0.030122821610004118,
1760300594.473514,34,avg_policy_loss,0.6255482761892375,
1760300594.477303,35,actor_loss,0.6779541969299316,
1760300594.4773078,35,critic_loss,1.0841174125671387,
1760300594.477311,35,regret_loss,0.01299182791262865,
1760300594.477313,35,total_loss,1.775063395500183,
1760300594.4773161,35,current_lambda,0.1,
1760300594.4773178,35,mean_regret,0.09239815175533295,
1760300594.47732,35,avg_regret_loss,0.02840972224026657,
1760300594.477323,35,avg_policy_loss,0.6307888682633069,
1760300594.4806778,36,actor_loss,0.6094073057174683,
1760300594.4806871,36,critic_loss,0.9283960461616516,
1760300594.480714,36,regret_loss,0.03444153815507889,
1760300594.480717,36,total_loss,1.5722450017929077,
1760300594.4807198,36,current_lambda,0.1,
1760300594.480723,36,mean_regret,0.11397337168455124,
1760300594.480725,36,avg_regret_loss,0.029012903831747802,
1760300594.4807281,36,avg_policy_loss,0.628650712008723,
1760300594.484085,37,actor_loss,0.5481625199317932,
1760300594.484092,37,critic_loss,1.118411660194397,
1760300594.484096,37,regret_loss,0.021933099254965782,
1760300594.4840991,37,total_loss,1.688507318496704,
1760300594.484116,37,current_lambda,0.1,
1760300594.484119,37,mean_regret,0.09229899942874908,
1760300594.484121,37,avg_regret_loss,0.028304923374069597,
1760300594.484124,37,avg_policy_loss,0.6206018928010301,
1760300594.487175,38,actor_loss,0.5876080393791199,
1760300594.487181,38,critic_loss,0.8724596500396729,
1760300594.487185,38,regret_loss,0.01590149849653244,
1760300594.4871879,38,total_loss,1.4759691953659058,
1760300594.487191,38,current_lambda,0.1,
1760300594.487194,38,mean_regret,0.08499452471733093,
1760300594.487218,38,avg_regret_loss,0.02706458088631588,
1760300594.487221,38,avg_policy_loss,0.617302507458839,
1760300594.492924,39,actor_loss,0.6763560175895691,
1760300594.49293,39,critic_loss,1.0282788276672363,
1760300594.492933,39,regret_loss,0.026973042637109756,
1760300594.492936,39,total_loss,1.7316079139709473,
1760300594.492938,39,current_lambda,0.1,
1760300594.492959,39,mean_regret,0.12142271548509598,
1760300594.492961,39,avg_regret_loss,0.027055427061395267,
1760300594.492964,39,avg_policy_loss,0.623207858471912,
1760300594.498122,40,actor_loss,0.6315315961837769,
1760300594.498131,40,critic_loss,1.4050283432006836,
1760300594.498135,40,regret_loss,0.021392256021499634,
1760300594.4981382,40,total_loss,2.057952404022217,
1760300594.4981408,40,current_lambda,0.1,
1760300594.498143,40,mean_regret,0.09937392920255661,
1760300594.498146,40,avg_regret_loss,0.026489109957405704,
1760300594.4981492,40,avg_policy_loss,0.6240402322430985,
1760300594.5025978,41,actor_loss,0.6568136215209961,
1760300594.502605,41,critic_loss,0.8409528732299805,
1760300594.502632,41,regret_loss,0.022762946784496307,
1760300594.502635,41,total_loss,1.5205293893814087,
1760300594.502638,41,current_lambda,0.1,
1760300594.50264,41,mean_regret,0.12797054648399353,
1760300594.502666,41,avg_regret_loss,0.026116493640114764,
1760300594.502671,41,avg_policy_loss,0.6273175711708883,
1760300594.5062559,42,actor_loss,0.6348848342895508,
1760300594.506266,42,critic_loss,0.7973093390464783,
1760300594.506269,42,regret_loss,0.01975681073963642,
1760300594.506272,42,total_loss,1.451951026916504,
1760300594.506305,42,current_lambda,0.1,
1760300594.50631,42,mean_regret,0.08570244908332825,
1760300594.506312,42,avg_regret_loss,0.02548052535006693,
1760300594.506315,42,avg_policy_loss,0.6280742974827546,
1760300594.51097,43,actor_loss,0.610056459903717,
1760300594.510976,43,critic_loss,1.3072593212127686,
1760300594.510978,43,regret_loss,0.01885078474879265,
1760300594.510981,43,total_loss,1.936166524887085,
1760300594.510984,43,current_lambda,0.1,
1760300594.510986,43,mean_regret,0.10626505315303802,
1760300594.510998,43,avg_regret_loss,0.024817551289939503,
1760300594.511001,43,avg_policy_loss,0.6262725137248508,
1760300594.515439,44,actor_loss,0.6553046107292175,
1760300594.515446,44,critic_loss,1.1730493307113647,
1760300594.51545,44,regret_loss,0.020840443670749664,
1760300594.5154529,44,total_loss,1.8491942882537842,
1760300594.515455,44,current_lambda,0.1,
1760300594.515458,44,mean_regret,0.1020740270614624,
1760300594.51546,44,avg_regret_loss,0.02441984052802052,
1760300594.5154629,44,avg_policy_loss,0.6291757234252875,
1760300594.51882,45,actor_loss,0.6546528339385986,
1760300594.518826,45,critic_loss,1.2717961072921753,
1760300594.51883,45,regret_loss,0.020550115033984184,
1760300594.518833,45,total_loss,1.9469990730285645,
1760300594.518836,45,current_lambda,0.1,
1760300594.5188391,45,mean_regret,0.16392119228839874,
1760300594.518841,45,avg_regret_loss,0.02403286797861689,
1760300594.518844,45,avg_policy_loss,0.6317234344766186,
1760300594.522362,46,actor_loss,0.609382152557373,
1760300594.522367,46,critic_loss,1.2422937154769897,
1760300594.52238,46,regret_loss,0.020090309903025627,
1760300594.5223832,46,total_loss,1.871766209602356,
1760300594.5223858,46,current_lambda,0.1,
1760300594.522388,46,mean_regret,0.10544396936893463,
1760300594.522391,46,avg_regret_loss,0.02363861217105776,
1760300594.522393,46,avg_policy_loss,0.629489306284694,
1760300594.5271502,47,actor_loss,0.6749414205551147,
1760300594.527191,47,critic_loss,1.2090725898742676,
1760300594.527199,47,regret_loss,0.01881023496389389,
1760300594.5272052,47,total_loss,1.9028242826461792,
1760300594.5272691,47,current_lambda,0.1,
1760300594.527275,47,mean_regret,0.12200281769037247,
1760300594.5272782,47,avg_regret_loss,0.023155774450341372,
1760300594.5272808,47,avg_policy_loss,0.6340345177117361,
1760300594.531776,48,actor_loss,0.631513237953186,
1760300594.5317838,48,critic_loss,0.7076548337936401,
1760300594.531788,48,regret_loss,0.019939620047807693,
1760300594.53179,48,total_loss,1.3591077327728271,
1760300594.5317929,48,current_lambda,0.1,
1760300594.531795,48,mean_regret,0.1283007562160492,
1760300594.531832,48,avg_regret_loss,0.022834159010088003,
1760300594.5318358,48,avg_policy_loss,0.6337823897358812,
1760300594.535769,49,actor_loss,0.6322287321090698,
1760300594.535774,49,critic_loss,1.3600767850875854,
1760300594.535777,49,regret_loss,0.020455116406083107,
1760300594.5357802,49,total_loss,2.012760639190674,
1760300594.5357819,49,current_lambda,0.1,
1760300594.535784,49,mean_regret,0.12053370475769043,
1760300594.535787,49,avg_regret_loss,0.022596254749687513,
1760300594.535789,49,avg_policy_loss,0.6336270239732,
